date,loc_x,loc_y,soil_humidity(%),soil_temperature(°C),rain(mm/day),wind(km/d),daily_mean_temperature(°C),srad(MJ/(m2*day)),irrigation_amount(m3/mu),days_since_irrigation
2024-07-26,87.30012,44.2134,23.445833333333336,24.433333333333334,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30014,44.21351,21.0625,26.3125,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30014,44.21361,21.86,22.75,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30015,44.21341,22.22083333333333,24.125,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30018,44.21343,24.495833333333334,23.22083333333333,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30019,44.21338,21.820833333333336,23.175,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30019,44.21359,20.787499999999998,23.8125,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.3002,44.21355,19.099999999999998,25.385714285714283,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30021,44.2134,23.375,22.59583333333333,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30023,44.21349,17.537499999999998,23.53333333333333,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30026,44.21337,21.65,22.994999999999997,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30028,44.21342,16.580000000000002,26.1,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30029,44.21354,21.0625,23.650000000000002,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.3003,44.21338,21.541666666666668,23.545833333333334,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30542,44.218,16.375,24.229166666666668,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30544,44.2181,26.285714285714285,24.678571428571427,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30548,44.2183,18.604166666666668,24.662499999999998,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.3055,44.2184,22.3875,25.025000000000002,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30552,44.218,23.894117647058824,24.200000000000003,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30552,44.2185,24.28333333333333,24.537499999999998,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30554,44.281,14.279166666666667,25.666666666666668,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30556,44.2182,19.178260869565218,23.930434782608696,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30558,44.2183,20.966666666666665,22.433333333333334,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.3056,44.2184,24.308333333333334,25.825,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30562,44.2185,23.491666666666664,22.974999999999998,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30564,44.2181,13.025,25.15833333333333,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30566,44.2182,28.6,23.25,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30568,44.2183,18.616666666666667,24.1125,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.3057,44.2184,22.86521739130435,23.40869565217391,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30572,44.2185,18.604166666666668,25.554166666666664,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30578,44.2183,18.17391304347826,23.269565217391307,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.3058,44.2184,17.537499999999998,23.325,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30582,44.218,25.22222222222222,24.744444444444444,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30582,44.2185,20.55,23.119999999999997,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30584,44.2181,24.849999999999998,24.02916666666667,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30588,44.2183,25.49230769230769,24.146153846153844,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.3059,44.2184,19.136363636363637,25.627272727272725,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30592,44.218,23.400000000000002,23.1375,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30594,44.2181,22.87142857142857,21.228571428571428,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30596,44.2182,18.669565217391302,22.930434782608696,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30598,44.2183,23.22083333333333,25.204166666666666,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30606,44.2182,18.743478260869566,22.956521739130434,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30612,44.218,22.945833333333336,24.150000000000002,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30612,44.2185,22.2375,23.537499999999998,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30618,44.2183,16.104166666666668,24.77916666666667,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.3062,44.2184,20.82,22.873333333333335,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30622,44.218,21.666666666666668,24.916666666666668,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.30622,44.2185,21.270833333333332,23.266666666666666,0.0,-99.0,32.15,25.6,34.88,2
2024-07-26,87.33026,44.21359,17.216666666666665,24.0125,0.0,-99.0,32.15,25.6,34.88,2
2024-07-27,87.29982,44.2134,21.8,25.900000000000002,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29983,44.21354,20.575,23.729166666666668,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29983,44.21361,20.36,25.1,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29984,44.21345,23.3625,23.5,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29986,44.21342,22.957142857142856,24.87142857142857,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29986,44.21357,20.775000000000002,24.925,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29989,44.21343,18.654166666666665,24.829166666666666,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29989,44.21362,18.974999999999998,24.241666666666664,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29991,44.2134,21.433333333333334,24.458333333333332,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29992,44.21353,19.8875,24.058333333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29992,44.2136,20.20625,23.58125,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29993,44.21346,21.333333333333332,24.4875,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29994,44.21343,23.145833333333332,24.21666666666667,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29996,44.21353,21.058333333333334,24.84166666666667,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29997,44.2136,21.075,23.729166666666668,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29999,44.21353,22.058333333333334,24.808333333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.29999,44.21361,20.25625,22.9,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30001,44.21344,24.558333333333334,23.170833333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30006,44.21342,22.45,24.483333333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30006,44.21351,17.1,27.0,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30009,44.21338,20.641666666666666,24.575,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30009,44.21343,15.945833333333333,25.2625,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30009,44.2136,18.9375,23.65416666666667,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.3001,44.21356,17.087500000000002,24.662499999999998,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30012,44.2134,22.391666666666666,25.316666666666666,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30014,44.21351,19.125,26.125,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30014,44.21361,20.366666666666667,23.99047619047619,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30015,44.21341,21.087500000000002,25.025000000000002,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30017,44.2135,23.125,25.975,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30018,44.21343,22.875,24.016666666666666,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30019,44.21338,20.76086956521739,24.11304347826087,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30019,44.21359,19.445833333333333,24.741666666666664,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30021,44.2134,22.104166666666668,23.204166666666666,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30023,44.21349,16.145833333333332,24.616666666666664,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30024,44.21359,16.5,27.733333333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30026,44.21337,20.315,23.895000000000003,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30028,44.21342,15.566666666666668,25.3,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30029,44.21354,19.391666666666666,24.545833333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.3003,44.21338,20.162499999999998,24.491666666666664,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30542,44.218,15.747826086956522,24.87391304347826,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30544,44.2181,25.816666666666666,24.27916666666667,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30548,44.2183,18.141666666666666,25.7375,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.3055,44.2184,21.579166666666666,25.933333333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30552,44.218,23.52916666666667,24.170833333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30552,44.2185,23.479166666666668,25.245833333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30554,44.281,13.883333333333333,26.675,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30556,44.2182,18.845833333333335,24.7625,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30558,44.2183,20.6,23.77,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.3056,44.2184,23.10625,25.225,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30562,44.2185,22.97083333333333,23.616666666666664,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30564,44.2181,11.549999999999999,26.2625,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30566,44.2182,27.25,25.483333333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30568,44.2183,18.108333333333334,24.733333333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.3057,44.2184,22.1375,23.1375,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30572,44.2185,17.78,24.32,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30576,44.2182,16.580000000000002,25.9,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30578,44.2183,17.900000000000002,23.813636363636363,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.3058,44.2184,16.474999999999998,23.974999999999998,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30582,44.218,24.633333333333333,24.37777777777778,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30582,44.2185,20.12608695652174,24.195652173913043,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30584,44.2181,24.287499999999998,24.75,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30588,44.2183,24.641666666666666,23.679166666666664,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.3059,44.2184,18.59130434782609,24.44782608695652,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30592,44.218,22.28333333333333,23.741666666666664,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30592,44.2185,19.84,26.2,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30596,44.2182,18.275000000000002,23.55,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30598,44.2183,22.433333333333334,26.15833333333333,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30606,44.2182,18.283333333333335,23.541666666666668,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30612,44.218,21.8,24.791666666666668,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30612,44.2185,21.854166666666668,24.15833333333333,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30618,44.2183,15.620833333333332,25.5125,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.3062,44.2184,20.392307692307693,23.77692307692308,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30622,44.218,21.129166666666666,25.825,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.30622,44.2185,20.337500000000002,23.920833333333334,0.0,-99.0,33.25,23.6,0.0,1
2024-07-27,87.33026,44.21359,16.070833333333333,25.037499999999998,0.0,-99.0,33.25,23.6,0.0,1
2024-07-28,87.2998,44.21342,32.42,27.060000000000002,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29983,44.21354,26.308333333333334,24.541666666666668,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29984,44.21345,28.24166666666667,24.166666666666668,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29986,44.21342,32.125,26.075,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29986,44.21357,24.97083333333333,25.320833333333336,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29989,44.21343,24.754166666666666,25.545833333333334,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29989,44.21362,21.295833333333334,24.7,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29991,44.2134,27.116666666666664,24.974999999999998,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29992,44.2136,23.883333333333336,25.041666666666668,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29993,44.21346,26.6125,25.133333333333336,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29994,44.21343,26.775,24.43,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29996,44.21353,27.325,25.179166666666664,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29997,44.2136,27.108333333333334,24.883333333333336,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29998,44.21342,31.0,26.46,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29999,44.21353,25.416666666666668,25.162499999999998,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.29999,44.21361,21.65625,23.29375,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30001,44.2134,33.225,27.025,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30001,44.21344,27.875,24.0625,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30006,44.21342,28.408333333333335,24.7,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30006,44.21351,31.4,27.85,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30009,44.21338,25.958333333333332,25.2625,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30009,44.21343,18.379166666666666,25.558333333333334,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30009,44.2136,20.45,24.191666666666666,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3001,44.21356,18.125,25.054166666666664,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30012,44.2134,26.224999999999998,25.666666666666668,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30014,44.21351,28.12857142857143,27.814285714285717,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30014,44.21361,26.37142857142857,25.335714285714285,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30015,44.21341,22.583333333333332,25.349999999999998,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30018,44.21343,27.386363636363637,24.477272727272727,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30019,44.21338,25.458333333333332,24.34166666666667,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30019,44.21359,23.5625,25.104166666666668,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3002,44.21355,30.614285714285717,26.957142857142856,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30023,44.21349,19.545833333333334,24.8125,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30026,44.21337,22.61875,23.75,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30029,44.21354,24.25,24.983333333333334,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3003,44.21338,25.266666666666666,24.920833333333334,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30542,44.218,15.331818181818182,25.104545454545452,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30544,44.2181,26.744444444444444,25.133333333333333,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30548,44.2183,17.741666666666667,26.208333333333332,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3055,44.2184,21.02608695652174,26.230434782608693,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30552,44.218,23.175,23.525,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30552,44.2185,22.875,25.495833333333334,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30554,44.281,13.42608695652174,26.895652173913046,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30556,44.2182,18.579166666666666,25.183333333333334,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30558,44.2183,23.8,23.87142857142857,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3056,44.2184,22.14,22.86,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30562,44.2185,23.308333333333334,24.05,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30564,44.2181,10.7125,26.854166666666668,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30566,44.2182,26.785714285714285,23.957142857142856,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30568,44.2183,17.738095238095237,24.552380952380954,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3057,44.2184,21.963636363636365,24.268181818181816,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30572,44.2185,18.427272727272726,29.672727272727272,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30576,44.2182,15.975,23.2,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30578,44.2183,18.065,24.21,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3058,44.2184,16.275000000000002,24.34166666666667,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30582,44.218,24.214285714285715,24.785714285714285,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30582,44.2185,19.442857142857143,22.928571428571427,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30584,44.2181,23.866666666666664,25.1125,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30588,44.2183,24.12142857142857,24.635714285714283,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3059,44.2184,17.814285714285713,22.771428571428572,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30592,44.218,22.469565217391303,23.98695652173913,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30592,44.2185,19.2,24.660869565217393,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30594,44.2181,34.9,24.8,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30596,44.2182,18.0,23.933333333333334,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30598,44.2183,21.84166666666667,26.650000000000002,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30606,44.2182,19.554166666666667,23.974999999999998,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30612,44.218,21.0625,25.195833333333336,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30612,44.2185,21.670833333333334,24.520833333333332,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30618,44.2183,15.291666666666666,25.833333333333332,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.3062,44.2184,20.099999999999998,24.05,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30622,44.218,20.583333333333332,26.229166666666668,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.30622,44.2185,20.8125,24.316666666666666,0.0,-99.0,34.15,27.2,187.1,2
2024-07-28,87.33026,44.21359,23.683333333333334,25.3125,0.0,-99.0,34.15,27.2,187.1,2
2024-07-29,87.29983,44.21354,28.054166666666664,24.4375,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29984,44.21345,30.479166666666668,24.3,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29986,44.21342,29.0,25.700000000000003,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29986,44.21357,29.014285714285712,23.74285714285714,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29989,44.21343,26.662499999999998,25.52916666666667,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29989,44.21362,25.03333333333333,25.125,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29991,44.2134,29.974999999999998,24.8875,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29992,44.2136,25.67142857142857,25.62857142857143,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29993,44.21346,29.641666666666666,25.037499999999998,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29994,44.21343,29.32608695652174,24.504347826086956,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29996,44.21353,29.8625,25.212500000000002,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29997,44.2136,28.479166666666668,24.954166666666666,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29999,44.21353,27.837500000000002,25.125,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.29999,44.21361,27.13125,23.69375,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30001,44.21344,29.90833333333333,24.304166666666664,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30005,44.21351,19.34,26.4,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30006,44.21342,31.360000000000003,23.46,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30006,44.21351,27.1,26.950000000000003,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30009,44.21338,27.929166666666664,25.258333333333336,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30009,44.21343,21.695833333333336,25.733333333333334,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30009,44.2136,24.191666666666666,24.241666666666664,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.3001,44.21356,21.354166666666668,25.3125,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30012,44.2134,27.308333333333334,25.620833333333334,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30014,44.21351,25.1,27.139999999999997,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30014,44.21361,26.68,26.78,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30015,44.21341,26.837500000000002,25.6875,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30017,44.2135,29.35,26.15,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30018,44.21343,28.552380952380954,24.609523809523807,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30019,44.21338,27.5125,24.537499999999998,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30019,44.21359,25.90833333333333,25.3875,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30023,44.21349,22.47083333333333,24.72083333333333,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30026,44.21337,26.042857142857144,26.485714285714288,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30028,44.21342,21.2,26.425,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30029,44.21354,25.419999999999998,26.360000000000003,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.3003,44.21338,27.204166666666666,24.912499999999998,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30542,44.218,29.05,25.75,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30544,44.2181,33.51111111111111,24.233333333333334,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30548,44.2183,33.824999999999996,26.34166666666667,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.3055,44.2184,33.75416666666667,26.0125,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30552,44.218,33.43,27.35,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30552,44.2185,33.99166666666667,26.575,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30554,44.281,29.558333333333334,26.5125,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30556,44.2182,27.795833333333334,25.745833333333334,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30558,44.2183,28.474999999999998,25.633333333333336,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30562,44.2185,32.42916666666667,25.099999999999998,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30564,44.2181,23.583333333333332,26.691666666666666,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30568,44.2183,32.17619047619048,26.138095238095236,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.3057,44.2184,33.51428571428571,25.214285714285715,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30572,44.2185,32.18333333333333,25.349999999999998,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30578,44.2183,28.195833333333336,25.09166666666667,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.3058,44.2184,29.77916666666667,25.420833333333334,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30582,44.218,30.833333333333332,25.444444444444443,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30582,44.2185,29.933333333333334,26.3,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30584,44.2181,32.583333333333336,25.895833333333332,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30588,44.2183,30.299999999999997,24.855555555555554,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30592,44.218,32.06666666666667,25.191666666666666,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30592,44.2185,27.853333333333335,26.1,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30594,44.2181,31.93,23.89,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30596,44.2182,23.2375,24.5125,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30598,44.2183,31.170833333333334,26.275000000000002,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30606,44.2182,32.09130434782609,25.347826086956523,0.1,-99.0,34.3,25.9,0.0,1
2024-07-29,87.30612,44.218,32.53333333333333,26.037499999999998,0.1,-99.0,34.3,25.9,0.0,1
